sample_id,team_01,team_02,team_03,team_04,team_05,team_06,team_07,team_08,team_09,team_10,team_11,team_12,team_13,team_14,team_15,team_16,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,team_27,team_28,team_29,team_30,team_31,team_32,team_33,team_34,team_35,team_36,team_37,team_38,team_39,team_40,team_41,team_42,team_43,team_44,team_45,team_46,team_47,team_48,team_49,team_50,team_51,team_52,team_53,team_54,team_55,team_56,team_57,team_58,team_59,team_60,team_61,team_62,team_63,team_64,team_65,class
AB5 AB13,0.297139,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076028006845435,0.65822,0.47213,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589473684211,0.0,0.0,0.0,0.0,0.0,0.450876666667,0.396053,0.0,0.0,0.617,0.0,0.0,0.0298507462686567,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.123103306845,0.00852245082425348,0.0,0.0178571428571429,0.64458,0.0888889,0.0,0.0,0.0,0.0884753459188,0.0,0.0,0.0,0.0,0.0,0.0,0.185163932915834,0.0,0.0311103891581,0.0,0.0
AB5 AB14,0.011282,0.354237736603573,0.0,1.0,0.0,1.0,0.0,0.0,0.6375,0.13290192829971,0.982828,0.54667,0.0,0.06911,0.10254,0.46035,0.17461,0.0,0.10026,0.0,0.058072,0.0,0.0,0.918421052632,0.0,0.024695,0.151536744097668,0.0,0.0,0.38523,0.803947,0.0,0.0,0.533,0.0,0.0,0.328358208955224,0.84383904331742,0.85,0.402998,0.0,0.0,0.0,0.0,0.0,0.232982490377,0.106578570607351,0.0,0.0,0.15846,0.0,0.0,0.458700218756,0.10431732856356,0.344904244516,0.0,0.0,0.0,0.073593,0.718204489,0.02462,0.159086254240466,0.51764,0.065931238234,0.0,0.0
AB5 AB15,0.486853,0.0,0.27135,1.0,0.0,0.66,0.0,0.0,0.0,0.0935989779105198,0.89935,0.68207,0.0,0.0146,0.13062,0.0,0.0,0.0,0.1277,0.0,0.334453,0.0,0.0,0.947368421053,0.0,0.028262,0.156572134340411,0.066769969,0.0,0.69087,0.967105,0.0,0.0,0.6148,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.391406207629,0.663259418312512,0.0,0.0178571428571429,0.719,0.0222222,0.247863247863248,0.387687893333,0.0,0.415461601765,0.0,0.0,0.150874177458103,0.110612,0.586034913,0.027729,0.178758674089151,0.0,0.00419579539448,0.0,1.0
AB5 AB16,0.55217,0.0,0.2355,0.889,0.161741,0.0,0.0,0.0,0.8,0.185786855251671,0.6709,0.28631,0.0,0.00282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581578947368,0.0,0.117118,0.0,0.0,0.639157039889339,0.236978666666,0.0697368,0.0,0.0,0.7884,0.0,0.0,0.0,0.0,0.71,0.130974,0.0,0.0,0.0,0.0,0.0,0.0552892029709,0.00206634919168772,0.0,0.0303030303030303,0.40782,0.0,0.0,0.336890784943,0.0,0.0830330737916,0.0,0.0,0.118664658251157,0.0,0.755610973,0.112861,0.0355750736412471,0.0,0.0564196668565,0.0,0.0
AB5 AB17,0.548208,1.0,0.0,1.0,0.233199,0.0,0.0,1.0,0.0,0.0869254794693918,0.938142,0.82981,1.0,0.15176,0.0,0.0,1.0,0.0,0.0,0.0,0.995056,0.0,1.0,0.984210526316,0.0,0.981286,0.974348011970928,0.0,0.647936625414927,0.978991111111,0.990789,0.0,1.0,0.835,0.631530564,1.0,0.253731343283582,0.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.657291187217,0.54106370424429,0.0,0.0357142857142857,0.92469,0.0,0.0,0.260605823817,0.490662793105695,0.710114935638,0.0,0.0,0.155527750879732,0.187553,0.962593516,0.998845,0.286433737808761,0.39447,0.151602178812,0.0,1.0
AB5 AB18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825,0.0755321801880794,0.433,0.35855,0.0,0.03266,0.0828,0.0,0.018451,0.0,0.08096,0.0,0.0,0.0,0.0,0.431578947368,0.0,0.0,0.0,0.0,0.0,0.56864,0.325,0.0,0.0,0.5654,0.720293525,0.0,0.138059701492537,0.0,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.110973882801,0.00808960016638827,0.0,0.0144927536231884,0.54702,0.0,0.0,0.0,0.0,0.117967239186,0.0,0.0,0.0,0.0,0.640897756,0.0,0.0544197738770031,0.0,0.0316258110106,0.0,0.0
AB5 AB19,0.201387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.073803266051296,0.06595,0.53925,0.0,0.02768,0.45774,0.0,0.0,0.50451,0.94078,0.0,0.0,0.0,0.0,0.605263157895,0.0,0.0,0.111491140563394,0.0,0.0,0.339223333333,0.873684,0.0,0.0,0.4054,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.144371715959,0.172731740941544,0.0,0.0,0.29311,0.0222222,0.0,0.595665066049,0.0,0.218688492405,0.0,0.0,0.00131851759760178,0.018047,0.967581047,0.0,0.0513848024298793,0.0,0.00517627410591,0.0,0.0
AB5 AB2,0.108375,0.0,0.32552,0.9,0.0,0.47,0.0,0.0,0.965,0.119701346480041,0.88259,0.26931,0.0,0.10104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410526315789,0.0,0.0,0.0,0.0,0.0,0.199203333333,0.193421,0.0,0.0,0.676,0.0,0.0,0.0,0.0,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0484078500349,0.0129129929231083,0.0,0.03125,0.0,0.0222222,0.0,0.0,0.332762092748331,0.101417403745,0.0,0.0,0.666666666666667,0.023882,0.543640898,0.0,0.126416859857019,0.0,0.0559597946703,0.0,1.0
AB5 AB20,0.192331,0.85,0.0,1.0,0.0,0.0,0.867943548387097,0.0,0.0,0.113255616979368,0.37446,0.28661,0.0,0.02628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.436842105263,0.0,0.0,0.0,0.0,0.594459919760024,0.3307,0.251316,0.0,1.0,0.7594,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0452193395376,0.0361085736220034,0.0,0.0256410256410256,0.0,0.0444444,0.0,0.0,0.187229273608587,0.0668818391686,0.0,0.0,0.442551375192584,0.0,0.643391521,0.0,0.0437437253041935,0.0,0.0293731782585,0.0,1.0
AB5 AB3,0.496494,0.0,0.0,0.0,0.095714,0.0,0.0,0.0,0.0,0.0757656948009922,0.07242,0.35017,0.0,0.01025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.384210526316,0.0,0.0,0.0,0.0,0.0,0.333433333333,0.293421,0.0,0.0,0.6358,0.0,0.0,0.0932835820895522,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.096751632191,0.00644372025049228,0.0,0.027027027027027,0.0,0.0444444,0.0,0.0,0.0,0.068869706834,1.0,0.0,0.460429012753856,0.0,0.583541147,0.0,0.100884765381636,0.0,0.0261751450598,0.0,0.0
AB5 AB4,0.0,0.0,0.0,0.85,0.0,0.0,0.789314516129032,0.0,0.6025,0.0914359676790208,0.13035,0.31026,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.9559655007500988,0.0,0.6,0.0,0.697368421053,0.0,0.0,0.110351052206546,0.0,0.0,0.349663333333,0.822368,0.6391232319082802,0.0,0.4742,0.0,0.0,0.16044776119403,0.0,0.865,0.0,0.0,0.0,0.0,0.9559655007500988,0.6391232319082802,0.0897843596191,0.0174995335163756,0.0,0.0,0.37033,0.0,0.0,0.0,0.0,0.154805134407,0.0,0.0,0.0,0.010363,0.827930175,0.0,0.101207901408446,0.0,0.0280634630471,0.0,0.0
AB5 AB5,0.0,0.0,0.0,0.0,0.271277,0.0,0.0,0.0,0.0,0.0980097064372863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999938,0.0,0.0,0.0,0.0,0.999469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.211111,0.0,0.0,0.502705812282515,0.0,0.0,0.0,0.0,0.205429,0.0,0.999962,0.0,0.0,0.21980753541,0.0,1.0
AB5 AB6,0.402772,0.0,0.24767,0.217,0.0,0.0,0.908266129032258,0.0,0.0,0.175048952078357,0.34103,0.31252,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468421052632,0.0,0.0,0.0,0.0,0.0,0.351213333333,0.114474,0.0,0.0,0.8798,0.0,0.0,0.0783582089552239,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.14469058386,0.0033042946949357,0.0,0.0,0.46128,0.0,0.0,0.0,0.0,0.169912276428,0.0,0.0,0.0227625994984451,0.034315,0.0,0.0,0.0211364251785746,0.0,0.0422630123794,0.0,0.0
AB5 AB7,0.484357,0.94,0.0,1.0,0.094607,0.0,0.0,1.0,0.0,0.134125780257617,1.0,0.82161,0.0,0.41791,0.47149,0.66747,0.11464,0.0,0.46097,0.999947377491001,0.0,0.0,1.0,0.992105263158,0.0,0.0,0.849698351622251,0.0,0.0,1.0,0.940789,0.9999999996504539,0.0,0.9426,0.521829358,0.0,0.261194029850746,0.942088750961421,0.995,0.851333,0.72528,1.0,0.0,0.999947377491001,0.9999999996504539,0.751213069285,0.199891642855198,0.0,0.0666666666666667,0.95825,0.111111,0.316239316239316,0.0,0.815208251390988,0.657368550448,0.0,0.0,0.0,0.419821,0.945137157,0.0,0.12245414996552,0.7625,0.156683117151,0.0,1.0
AB5 AB8,0.315515,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.6675,0.103290014930173,0.35665,0.39352,0.0,0.03085,0.0,0.0,0.0,0.60682,0.59328,0.0,0.0,0.0,0.0,0.881578947368,0.0,0.279679,0.0371003752790841,0.0,0.0,0.294504,0.809211,0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.535,0.221649,0.0,0.0,0.0,0.0,0.0,0.145099201255,0.019437013256666,0.0,0.0,0.73632,0.0,0.0,0.128951400888,0.0,0.199498300238,0.0,0.0,0.0,0.019494,0.832917706,0.28601,0.10098455542815,0.0,0.0237358342856,0.0,0.0
AB5 AB9,0.477785,0.332327218981658,0.25501,0.0,0.0,0.0,0.944556451612903,0.0,0.0,0.0791429139735248,0.939193,0.31699,0.0,0.03969,0.10352,0.0,0.0,0.0,0.10121,0.0,0.0,0.0,0.0,0.489473684211,0.0,0.0,0.0,0.0,0.0,0.376326666667,0.377632,0.0,0.0,0.3702,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0943536860003,0.00967337961784871,0.0,0.0,0.14909,0.0222222,0.0,0.846118099702,0.0,0.0748201388593,0.0,0.0,0.137247442039005,0.0,0.760598504,0.0,0.195011959072467,0.0,0.0627202615142,0.0,1.0
AB6 AB1,0.292958,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0930176525657399,0.64429,0.3661,0.0,0.14813,0.0,0.45141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.460526315789,0.0,0.0,0.0,0.0,0.0,0.48933,0.127632,0.0,0.0,0.428,0.676674386,0.0,0.298507462686567,0.0,0.685,0.0,0.51204,0.0,0.0,0.0,0.0,0.0668907097695,0.0112102683709399,0.0,0.0,0.63524,0.0222222,0.0,0.0,0.0,0.0854847197484,0.0,0.0,0.0,0.031235,0.653366584,0.0,0.0103564958294685,0.43066,0.00783599354327,0.0,0.0
AB6 AB10,0.347476,0.0,0.0,0.622,0.0,0.0,0.875,0.0,0.6525,0.108018207111161,0.33968,0.30529,0.0,0.01451,0.0,0.0,0.24128,0.0,0.0,0.0,0.0,0.0,0.0,0.394736842105,0.0,0.0,0.0,0.0,0.574772608537868,0.585208888889,0.0394737,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0581840754982,0.00811420165509861,0.0,0.0,0.59302,0.0222222,0.0,0.0396302869905,0.0,0.046423028003,0.0,0.0,0.0,0.04418,0.0,0.0,0.00734665484345812,0.0,0.0512977801263,0.0,0.0
AB6 AB11,0.321443,0.206492100152761,0.0,1.0,0.0,0.0,0.730846774193548,0.0,0.885,0.0955352800428442,0.52891,0.46528,0.0,0.05251,0.0,0.0,0.11138,0.0,0.0,0.0,0.0,0.0,0.0,0.828947368421,0.0,0.049632,0.0,0.0,0.0,0.519097777777,0.811842,0.0,0.0,0.9628,0.0,0.895,0.58955223880597,0.0,0.87,0.367056,0.0,0.0,0.0,0.0,0.0,0.121209192684,0.0273947376391024,0.0,0.037037037037037,0.49601,0.0222222,0.0,0.0,0.0,0.206438507974,0.0,0.0,1.0,0.043802,0.0,0.04955,0.243498913539678,0.0,0.0559013746679,0.0,0.0
AB6 AB12,0.786898,0.91,0.0,0.967,0.0,0.0,0.0504032258064516,0.65,0.68,0.100699895703944,0.9999862,0.39358,0.0,0.04521,0.02404,0.0,0.0,0.0,0.0235,0.9693221151698181,0.0,0.0,0.0,0.481578947368,0.0,0.0,0.0374329010498314,0.0,0.664460055590192,0.274676666667,0.484211,0.0,0.0,0.9952,0.0,0.88,0.0,0.0,0.865,0.0,0.0,0.0,0.0,0.9693221151698181,0.0,0.0444850511719,0.0316880091336962,0.0,0.0147058823529412,0.32348,0.0,0.316239316239316,0.0,0.0,0.144746883258,0.0,0.0,0.0,0.066595,0.0,0.0,0.120588074557158,0.0,0.0580661743879,0.0,0.0
AB6 AB13,0.635043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125,0.076028006845435,0.23915,0.1731,0.0,0.01855,0.05714,0.0,0.0,0.0,0.05586,0.0,0.0,0.0,0.0,0.694736842105,0.0,0.0,0.0,0.0,0.0,0.180983333333,0.307895,0.0,0.0,0.8736,0.0,0.0,0.0597014925373134,0.0,0.52,0.131483,0.0,0.0,0.487599714,0.0,0.0,0.120114068088,0.000661279761033634,0.0,0.0,0.7814,0.0444444,0.0,0.0,0.0,0.132436820218,0.0,0.0,0.0,0.058527,0.324541727,0.0,0.14050410111122,0.0,0.0657152310014,0.0,0.0
AB6 AB14,0.12072,0.0,0.0,1.0,0.0,0.0,0.943548387096774,0.0,0.0,0.13290192829971,0.988887,0.55019,0.0,0.42574,0.0411,0.54153,0.22456,0.0,0.04019,0.0,0.076782,0.0,0.0,0.907894736842,0.0,0.081633,0.0,0.0,0.551886376135232,0.764497777777,0.451316,0.0,0.0,0.1842,0.0,0.865,0.26865671641791,0.0,0.99,0.219138,0.53515,0.0,0.544493511,0.0,0.0,0.141529390538,0.0672311424117544,0.0,0.0,0.49436,0.155556,0.0,0.0,0.0,0.306525150992,1.0,0.0,0.0,0.068714,0.845386534,0.081926,0.0744417516086375,0.45009,0.0390769131482,0.0,0.0
AB6 AB15,0.229035,0.0,0.0,0.0,0.0,0.0,0.0504032258064516,0.0,0.0,0.0935989779105198,0.64671,0.18883,0.0,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476315789474,0.0,0.0,0.0555318037147879,0.0,0.0,0.345346666667,0.497368,0.0,0.0,0.4462,0.0,0.735,0.223880597014925,0.0,0.85,0.208181,0.0,0.0,0.0,0.0,0.0,0.0272755162072,0.0178274099423356,0.0,0.0344827586206897,0.18746,0.0,0.0,0.481550909737,0.0,0.114805151316,0.0,0.0,0.0,0.021832,0.0,0.0,0.145207597926487,0.0,0.040728840977,0.0,0.0
AB6 AB16,0.772499,0.456938531437698,0.0,1.0,0.0,0.0,0.0504032258064516,0.0,0.0,0.185786855251671,0.73706,0.35981,0.0,0.00254,0.0,0.59374,0.221061,0.0,0.0,0.0,0.0,0.0,0.0,0.915789473684,0.0,0.0,0.0,0.0,0.0,0.259666666667,0.719737,0.45525879380002837,0.0,0.9118,0.0,0.0,0.638059701492537,0.0,0.78,0.0,0.0,0.0,0.70289118,0.0,0.45525879380002837,0.39180705297,0.0234837536501802,0.0,0.0909090909090909,0.38626,1.0,0.0,0.0,0.0,0.430730841149,1.0,0.776332161494485,0.0880415969874212,0.072012,0.885286783,0.0,0.153151150563135,0.0,0.0361677780747,0.0,1.0
AB6 AB17,0.8774,0.0,0.0,1.0,0.0,0.0,0.679435483870968,0.0,0.0,0.0869254794693918,0.921477,0.27385,0.0,0.06091,0.0114,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.823684210526,0.0,0.0,0.0,0.0,0.0,0.376993333333,0.218421,0.0,0.0,0.494,0.0,0.84,0.0,0.0,0.9,0.0,0.0,0.0,0.477991164,0.0,0.0,0.0503219303301,0.026931504472683,0.0,0.0357142857142857,0.33965,0.111111,0.0,0.0,0.0,0.169484662558,0.0,0.0,0.0,0.099539,0.0,0.0,0.236591518197031,0.0,0.0341403931379,0.0,1.0
AB6 AB18,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0755321801880794,0.8678,0.28997,0.0,0.00721,0.02907,0.0,0.0,0.0,0.02842,0.0,0.0,0.0,1.0,0.765789473684,0.0,0.0,0.0,0.0,0.0,0.433006666667,0.368421,0.7434235627382522,0.0,0.1696,0.0,0.0,0.0,0.0,0.905,0.334186,0.0,0.0,0.0,0.0,0.7434235627382522,0.152336551613,0.0159947259297652,0.0,0.027027027027027,0.65382,1.0,0.247863247863248,0.931949179504,0.0,0.133215517216,1.0,0.0,0.0,0.089851,0.847880299,0.0,0.197452075886039,0.0,0.0643194168806,0.0,0.0
AB6 AB19,0.664158,0.0,0.0,1.0,0.0,0.0,0.870967741935484,0.0,0.76,0.073803266051296,0.977575,0.38072,0.0,0.22908,0.0,0.0,0.129566,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.498502222223,0.319737,0.0,0.0,0.427,0.0,0.87,0.332089552238806,0.0,0.815,0.0,0.0,1.0,0.0,0.0,0.0,0.0798291020464,0.00801335181338792,0.0,0.0212765957446809,0.54763,0.0,0.0,0.0,0.0,0.224562784513,0.0,0.0,0.0,0.058639,0.0,0.0,0.0923382979448987,0.0,0.0556804612279,0.0,0.0
AB6 AB2,0.09053,0.0,0.0,0.0,0.0,0.0,0.894153225806452,0.0,0.0,0.119701346480041,0.30319,0.23198,0.0,0.00149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.471052631579,0.0,0.0,0.0,0.0,0.530018936185699,0.320893333333,0.0210526,0.0,0.0,0.6192,0.544328236,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0320736019577,0.00317332704635954,0.0,0.0,0.17118,0.0,0.0,0.0,0.0,0.0331110172157,0.0,0.0,0.0,0.024295,0.0,0.0,0.085246110987549,0.0,0.0169389750808,0.0,0.0
AB6 AB20,0.442652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.113255616979368,0.04188,0.31898,0.0,0.22105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455263157895,0.0,0.0,0.0,0.0,0.0,0.507506666667,0.025,0.0,0.0,0.5876,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.495137468,0.0,0.0,0.0356312194309,0.0095071554900066,0.0,0.024390243902439,0.57365,0.0,0.333333333333333,0.559152017842,0.0,0.0378994321745,0.0,0.0,0.0,0.029172,0.0,0.0,0.0660060674121124,0.0,0.0303746629506,0.0,0.0
AB6 AB3,0.99,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0757656948009922,0.65187,0.32375,0.0,0.00493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.871052631579,0.0,0.0,0.0,0.0,0.0,0.309803333333,0.157895,0.0,0.0,0.1918,0.0,0.0,0.0,0.0,0.9,0.115048,0.0,0.0,0.0,0.0,0.0,0.138333149935,0.0044220097292637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0926881861576,0.0,0.0,0.0,0.05037,0.812967581,0.0,0.0477097543900039,0.0,0.0459081418812,0.0,0.0
AB6 AB4,0.234897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7725,0.0914359676790208,0.7784,0.57116,0.0,0.55062,0.0557,0.0,0.0,0.0,0.05445,0.0,0.0,0.0,0.0,0.797368421053,0.0,0.0,0.0736307063797444,0.0,0.0,0.698377777777,0.664474,0.0,0.0,0.4108,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.158865087717,0.0671781516211296,0.0,0.04,0.89282,0.2,0.0,0.0,0.0,0.303141301815,0.0,0.0,0.235896551449916,0.022312,0.917705736,0.0,0.0512239196943338,0.0,0.0633283108473,0.0,0.0
AB6 AB5,0.403072,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0980097064372863,0.41952,0.2254,0.0,0.04333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421052631579,0.0,0.0,0.0,0.0,0.0,0.491236666667,0.0881579,0.0,0.0,0.6318,0.0,0.0,0.0,0.0,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0223737112095,0.00895075803556863,0.0,0.03125,0.25898,0.0,0.0,0.0,0.0,0.0571309516931,0.0,0.0,0.0,0.0,0.0,0.0,0.118179449000016,0.0,0.00500922091305,0.0,0.0
AB6 AB6,0.0,0.0,0.3023,0.0,0.447148,0.0,0.0,0.0,0.0,0.175048952078357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728,0.0,1.0,0.0,0.0,0.136124491692,0.0,1.0
AB6 AB7,0.394817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.134125780257617,0.89973,0.21506,0.0,0.00079,0.00438,0.0,0.677496,0.0,0.00428,0.0,0.0,0.0,0.0,0.494736842105,0.0,0.0,0.0,0.0,0.0,0.751577777777,0.0434211,0.0,0.0,0.3518,0.54429964,0.925,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0235169608111,0.00226895147121983,0.0,0.0,0.47561,0.0,0.0,0.841155256656,0.0,0.0694900739166,1.0,0.0,0.0,0.071096,0.122069436,0.0,0.103129179116454,0.0,0.0461506582797,0.0,0.0
AB6 AB8,0.722551,0.264138809130373,0.0,0.394,0.0,0.0,0.0,0.0,0.0,0.103290014930173,0.85773,0.39215,0.0,0.47332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.576315789474,0.0,0.0,0.0,0.0,0.0,0.251643333333,0.165789,0.0,1.0,0.4838,0.0,0.0,0.776119402985075,0.0,0.93,0.010957,0.0,0.0,0.0,0.0,0.0,0.0606102900255,0.0151240013472424,0.0,0.0714285714285714,0.49869,0.0,0.0,0.858999556302,0.0,0.167055663633,1.0,0.646746446483396,0.0,0.050887,0.1944776,0.0,0.149612666788939,0.0,0.025131650269,0.0,1.0
AB6 AB9,0.360879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925,0.0791429139735248,0.45139,0.17824,0.0,0.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610526315789,0.0,0.0,0.0,0.0,0.0,0.189413333333,0.169737,0.0,0.0,0.2824,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.104849689016,0.00120964952688894,0.0,0.0476190476190476,0.2053,0.0666667,0.0,0.0,0.0,0.0627687176834,0.0,0.0,0.0,0.0569,0.3214319645,0.0,0.184692156082257,0.0,0.0173519421369,0.0,0.0
AB7 AB1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57,0.0930176525657399,0.0,0.26035,0.0,0.11891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568421052632,0.0,0.0,0.0,0.0,0.636859083034607,0.202341333334,0.328947,0.0,0.0,0.073,0.0,0.0,0.141791044776119,0.0,0.795,0.295285,0.0,0.0,0.0,0.0,0.0,0.0690093950206,0.0476430789353192,0.0,0.0,0.17407,0.111111,0.0,0.0,0.0,0.136327105413,0.0,0.0,0.0,0.018343,0.995012469,0.0,0.0092975681273688,0.0,0.0713370069861,0.0,0.0
AB7 AB10,0.0,0.0,0.0,1.0,0.0,0.34,0.731854838709677,0.0,0.0,0.108018207111161,0.1652,0.29556,0.0,0.06158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644736842105,0.0,0.0,0.037670419457508,0.0,0.59750342350393,0.200523333333,0.357895,0.0,0.0,0.0714,0.0,0.0,0.0522388059701493,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0877894406432,0.0265282692000767,0.0,0.0144927536231884,0.42727,0.0666667,0.0,0.0,0.0,0.144575078541,0.0,0.0,0.0,0.114738,0.210768798,0.0,0.0263895787803614,0.0,0.0605085603893,0.0,1.0
AB7 AB11,0.092934,0.0,0.0,0.333,0.0,0.0,0.734879032258065,0.0,0.7075,0.0955352800428442,0.32446,0.27642,0.0,0.01425,0.0,0.0,0.0,0.57047,0.55774,0.0,0.0,0.0,0.0,0.618421052632,0.0,0.0,0.0,0.0,0.64927946012291,0.09734,0.732895,0.0,0.0,0.1986,0.529715504,0.0,0.082089552238806,0.0,0.705,0.159,0.0,0.0,0.0,0.0,0.0,0.0808129471003,0.0271125965137344,0.0,0.0144927536231884,0.021195,0.0222222,0.0,0.0,0.0,0.132584974719,0.0,0.0,0.0,0.036161,0.0,0.0,0.0130871735487191,0.0,0.0558766834438,0.0,0.0
AB7 AB12,0.380138,0.5,0.32095,1.0,0.0,0.0,0.0,0.0,0.0,0.100699895703944,1.0,0.5279,0.0,0.00446,0.1127,0.42204,0.0,0.0,0.11018,0.0,0.091999,0.0,0.0,0.828947368421,0.0,0.0,0.0,0.0,0.0,0.376602222222,0.840789,0.0,1.0,0.8466,0.572868911,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.148719438302,0.106438578087582,0.0,0.0196078431372549,0.80032,0.0,0.0,0.992536336979,0.0,0.228930403245,0.0,0.0,0.0,0.0133,0.865336658,0.016559,0.191224526847026,0.0,0.0412775427103,0.0,1.0
AB7 AB13,0.114331,0.258599686993568,0.0,0.0,0.0,0.0,0.910282258064516,0.0,0.775,0.076028006845435,0.32666,0.40612,0.0,0.00885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713157894737,0.0,0.0,0.0,0.0,0.0,0.410236666667,0.235526,0.0,0.0,0.8818,0.0,0.0,0.0,0.0,0.95,0.022714,0.0,0.0,0.0,0.0,0.0,0.0945615480333,0.00542661179066171,0.0,0.0285714285714286,0.34619,0.4,0.0,0.0,0.0,0.104262813972,0.0,0.0,0.0,0.06532,0.0,0.0,0.171938773099643,0.0,0.0941079556942,0.0,0.0
